timestamp,x,y,z
0.0006327629089355469,0.009538467973470688,0.00195867195725441,0.015179002657532692
0.10091805458068848,0.009390074759721756,0.0027513501700013876,0.015027803368866444
0.20122194290161133,0.009091764688491821,0.0034666601568460464,0.01588713936507702
0.30187249183654785,0.006855987012386322,0.005041547119617462,0.0316632017493248
0.4024324417114258,-0.004931773990392685,0.01000373624265194,0.07660888880491257
0.5027410984039307,-0.02261657640337944,0.017375316470861435,0.13538308441638947
0.6035523414611816,-0.031968094408512115,0.024269724264740944,0.19744212925434113
0.7045156955718994,-0.03296752646565437,0.027869287878274918,0.25564128160476685
0.8050382137298584,-0.03270013630390167,0.02771155722439289,0.30858927965164185
0.9054934978485107,-0.030647480860352516,0.02547573484480381,0.35593754053115845
1.006138563156128,-0.026289846748113632,0.021557854488492012,0.3967631459236145
1.1065301895141602,-0.022352831438183784,0.015760120004415512,0.43222278356552124
1.2072350978851318,-0.019803320989012718,0.009830838069319725,0.46457961201667786
1.307983160018921,-0.018207333981990814,0.005341698881238699,0.4984467625617981
1.4084815979003906,-0.017268817871809006,0.003179300809279084,0.5265207886695862
1.5088393688201904,-0.01593232899904251,0.0024025822058320045,0.5524781346321106
1.60943603515625,-0.014888936653733253,0.0021960469894111156,0.5760318636894226
1.7097663879394531,-0.013582691550254822,0.002457796595990658,0.5991361141204834
1.8103220462799072,-0.012581649236381054,0.0018935234984382987,0.6184083223342896
1.910679578781128,-0.010649420320987701,0.000830546603538096,0.6350510716438293
2.0110909938812256,-0.008152582682669163,-0.0006311213364824653,0.6501111388206482
2.5132055282592773,0.00362592120654881,-0.006344520952552557,0.6967527866363525
2.6137542724609375,0.005589717533439398,-0.006937368772923946,0.7021567225456238
2.7143194675445557,0.007868427783250809,-0.005490386858582497,0.7062315940856934
2.8149261474609375,0.014580870047211647,0.001667254720814526,0.7100250124931335
2.915299892425537,0.025740094482898712,0.014054553583264351,0.7121536135673523
3.0162417888641357,0.039987269788980484,0.030014172196388245,0.7151272892951965
3.318145990371704,0.08479788899421692,0.07663868367671967,0.7181923985481262
3.4185118675231934,0.0987435057759285,0.08886472880840302,0.7171175479888916
3.519260883331299,0.11426051706075668,0.09968318045139313,0.7164998054504395
3.6198296546936035,0.1312977373600006,0.1119031086564064,0.717181921005249
3.7203330993652344,0.15062257647514343,0.1272450089454651,0.7185564041137695
4.021364212036133,0.21467314660549164,0.17592990398406982,0.7129706740379333
4.121929168701172,0.2333734780550003,0.1886933147907257,0.7123110890388489
4.222297430038452,0.25087645649909973,0.19773998856544495,0.7128279209136963
4.524038553237915,0.3054138422012329,0.21277330815792084,0.7253337502479553
4.624457120895386,0.3231755495071411,0.2177644670009613,0.7293341755867004
4.925769567489624,0.3834259808063507,0.22390326857566833,0.7302616238594055
5.0261313915252686,0.40239208936691284,0.22091755270957947,0.732470691204071
5.1265857219696045,0.4186543822288513,0.21551331877708435,0.7376351356506348
5.226949453353882,0.4335844814777374,0.205950528383255,0.7448880076408386
5.327493906021118,0.447966992855072,0.18923914432525635,0.7539771199226379
5.427926778793335,0.45764660835266113,0.17069745063781738,0.7632891535758972
5.528237342834473,0.4661943316459656,0.1514040231704712,0.7708170413970947
5.8297600746154785,0.496023565530777,0.09836816042661667,0.7720543742179871
5.930469512939453,0.5052831768989563,0.0859408900141716,0.7698202133178711
6.030854225158691,0.5132744908332825,0.07372497767210007,0.7661641240119934
6.131201982498169,0.5198692083358765,0.05790063738822937,0.7615938186645508
6.2315521240234375,0.5241857171058655,0.037028901278972626,0.7560293078422546
6.331939220428467,0.5267677903175354,0.01347273588180542,0.7507298588752747
6.4323248863220215,0.5285542607307434,-0.010225480422377586,0.7459197044372559
6.53318190574646,0.529663622379303,-0.032621726393699646,0.7413797378540039
6.834405422210693,0.5328601002693176,-0.08898746222257614,0.7285178303718567
6.934796571731567,0.5315974354743958,-0.10418472439050674,0.7287208437919617
7.035231828689575,0.5292628407478333,-0.11984067410230637,0.7295618057250977
7.136409521102905,0.5261483788490295,-0.13696643710136414,0.7308858036994934
7.43958306312561,0.5079510807991028,-0.19262947142124176,0.7358406186103821
7.540363788604736,0.49954870343208313,-0.20855256915092468,0.7376843094825745
7.640703439712524,0.4895966649055481,-0.22426837682724,0.7406116127967834
7.742501258850098,0.47718656063079834,-0.23909223079681396,0.7430350184440613
7.845080852508545,0.46312522888183594,-0.25250717997550964,0.7429823279380798
7.946210145950317,0.4488369822502136,-0.26417943835258484,0.7423050403594971
8.04688572883606,0.43451255559921265,-0.273039847612381,0.741691529750824
8.350244998931885,0.3905666172504425,-0.28728052973747253,0.7440407276153564
8.450687170028687,0.3802386522293091,-0.2911912500858307,0.7456279397010803
8.551126480102539,0.3708856701850891,-0.2938712537288666,0.7451379895210266
8.652106523513794,0.36041712760925293,-0.29297396540641785,0.7434629797935486
8.752489566802979,0.34708017110824585,-0.2881632149219513,0.7393690943717957
8.852834701538086,0.33180296421051025,-0.2807033061981201,0.7350066304206848
8.95322299003601,0.31443482637405396,-0.2725358009338379,0.7307441830635071
9.053802013397217,0.2971860468387604,-0.2639986276626587,0.7264575362205505
9.355921506881714,0.25874829292297363,-0.24003943800926208,0.7174541354179382
9.458066463470459,0.24948479235172272,-0.23422771692276,0.7148551344871521
9.558606147766113,0.2402200847864151,-0.2270808219909668,0.713280439376831
9.659237384796143,0.2285374253988266,-0.21706415712833405,0.7135329246520996
9.759754419326782,0.2118278294801712,-0.20265240967273712,0.7151862978935242
9.860275983810425,0.19127674400806427,-0.18587514758110046,0.7162954211235046
9.960692167282104,0.1704011857509613,-0.16825246810913086,0.715484619140625
10.06155252456665,0.1513412892818451,-0.15019525587558746,0.7141324877738953
10.162099599838257,0.1334574669599533,-0.1330150067806244,0.7123540043830872
