x,y,z
-1.2513206005096436,0.5446731746196747,0.9244232654571534
-1.1882578492164613,0.5744702935218811,0.9107696175575256
-1.133020031452179,0.5380523979663849,0.9290416657924652
-1.1019326448440552,0.5041738450527191,0.9529006659984589
-1.0718011856079102,0.4598147302865982,0.9617651879787446
-1.0173938691616058,0.4309969812631607,0.9757747113704681
-0.9499785721302032,0.426601380109787,0.9921743929386139
-0.8613001525402069,0.4192167669534683,0.9967444121837616
-0.7761994481086731,0.398631164431572,1.0155762672424316
-0.6816003680229187,0.3776001393795013,1.0218697786331177
-0.5822052180767059,0.35341509580612185,1.0245331287384034
-0.48249952495098114,0.3154004871845245,1.0414656400680542
-0.3950732618570328,0.2812837302684784,1.0748002052307128
-0.31976886093616486,0.23234147131443023,1.0796080470085143
-0.23889701962471008,0.1923113703727722,1.0802080035209656
-0.1607225090265274,0.14100807085633277,1.0776922464370728
-0.09368436858057975,0.09584242925047874,1.0677906632423402
-0.03684496507048607,0.03918112982064485,1.0668912529945374
0.014824693463742733,-0.0138626825530082,1.0558109164237977
0.06700273230671883,-0.06947874538600445,1.040011465549469
0.12939343526959418,-0.11057725101709366,1.0241357922554015
0.19531736075878142,-0.14420855790376663,1.012869930267334
0.25705780237913134,-0.1872865751385689,1.0081427931785583
0.3183682322502136,-0.23952718824148178,0.9946419358253479
0.3867606520652771,-0.2887180507183075,0.9970269083976746
0.4700939357280731,-0.33455662727355956,1.0100055575370788
0.5652822256088257,-0.3586192101240158,1.035513687133789
0.64643394947052,-0.36490330994129183,1.0554990291595459
0.7293339133262634,-0.3420912653207779,1.0784312725067138
0.8020603716373443,-0.28495285511016843,1.104418432712555
0.8576399981975555,-0.20180443525314332,1.1201614141464233
0.8910745918750763,-0.08219095934182405,1.1216485977172852
0.8896296262741089,0.06093929847702384,1.119452214241028
0.8496375679969788,0.17856228798627855,1.115763747692108
0.7722770810127259,0.26712938845157624,1.1087052702903748
0.6719335079193115,0.31545198857784273,1.0960291862487792
0.5618090212345124,0.32703287303447726,1.0691766142845154
0.450983265042305,0.31493847370147704,1.030537188053131
0.34557090103626253,0.2888117253780365,0.9971899092197418
0.25219492316246034,0.24802996069192887,0.9621385157108306
0.15930818617343903,0.17680269330739976,0.9369431793689728
0.07429449185729027,0.09466484375298023,0.9271915137767792
0.005672414228320122,0.019593470357358457,0.9380800366401673
-0.0471417423337698,-0.045125081390142444,0.9603372931480407
-0.09671506732702255,-0.10935368090867996,0.9925336182117462
-0.15459244400262834,-0.1738912746310234,1.0201970219612122
-0.23259756714105606,-0.23775963932275773,1.047723388671875
-0.324039101600647,-0.28693363070487976,1.0698785543441773
-0.43905985057353974,-0.3152703732252121,1.0883500933647157
-0.5666651129722595,-0.30532264411449433,1.106631875038147
-0.6867530763149261,-0.25194775462150576,1.1167434453964233
-0.7854938626289367,-0.16168631613254547,1.1200942277908326
-0.8441865384578705,-0.05162124149501324,1.1165023922920227
-0.8568272888660431,0.05417374335229397,1.1073593735694884
-0.8314182341098786,0.13459375351667405,1.0914082646369934
-0.786199563741684,0.20805770307779312,1.0728113293647765
-0.7289135098457337,0.2580999433994293,1.0496709585189818
-0.6698450863361358,0.2773701995611191,1.0335453987121581
-0.6150274753570557,0.27509622275829315,1.0296688079833984
-0.5466321587562561,0.25061033517122266,1.0303689956665039
-0.47247069180011747,0.21702547371387482,1.0247673392295837
-0.38732970058918,0.17244284003973007,1.0165982842445374
-0.31288533210754393,0.1289965756237507,1.0182472944259644
-0.24013225734233856,0.08125676885247231,1.0180336833000183
-0.18679331243038177,0.03346937894821167,1.027645432949066
-0.14009007811546326,-0.012947411835193634,1.038971984386444
-0.09939607232809067,-0.049371828138828275,1.0466342210769652
-0.05020798146724701,-0.07627325132489204,1.052328383922577
0.021961834095418454,-0.0971442550420761,1.0614705801010131
0.07433142438530922,-0.09884301349520683,1.0576067209243774
0.1177278496325016,-0.05850082375109196,1.0600962400436402
0.07744208574295045,-0.02107342015951872,1.0272598743438721
0.09400723204016685,0.008772054500877858,0.9837167143821717
0.0706012450158596,0.055205291509628295,0.9655705273151398
0.01325480155646801,0.1097457729279995,0.9445517003536225
-0.06965881399810314,0.17173821479082108,0.8975170671939849
-0.17781520187854766,0.23356524854898453,0.8425025343894958
-0.2970741167664528,0.2735600143671036,0.8029068946838379
-0.44602213203907015,0.30424278080463407,0.777676910161972
-0.6195691466331482,0.32387617230415344,0.7582054197788238
-0.8021457731723786,0.3396191030740738,0.7572167217731476
-0.950867760181427,0.35856409668922423,0.7434085369110107
-1.0425456285476684,0.3855336993932724,0.7326038300991058
-1.074328565597534,0.429264560341835,0.7261010587215424
-1.105949079990387,0.47533308863639834,0.7097465455532074
-1.1510826587677,0.5165925025939941,0.6907889604568481
-1.2160326838493347,0.5437748193740845,0.6552356302738189
-1.2694430947303772,0.5597755610942841,0.6286020934581756
-1.3517747402191163,0.5500600099563598,0.6649649858474731
-1.4250800848007201,0.5474198460578918,0.6990104079246521
-1.46865234375,0.5831831455230713,0.7074463903903961
-1.4915317296981812,0.6344602882862092,0.7043747186660767
