timestamp,x,y,z,target_x,target_y,target_z,roll,pitch,yaw,controller
0.0010249614715576172,0.008302660658955574,-0.0006961157778277993,0.013302184641361237,0.0,0.0,0.8,0.08393678069114685,-0.3512685298919678,0.02488633804023266,5
0.10170173645019531,0.008077537640929222,-0.0010367940412834287,0.016536669805645943,0.0,0.0,0.8,0.9028701782226562,1.7947489023208618,-0.053381022065877914,5
0.20205235481262207,0.0024214626755565405,-0.002935935975983739,0.05320937559008598,0.0,0.0,0.8,0.7006604075431824,3.640397548675537,-0.8960511088371277,5
0.3023509979248047,-0.00995761901140213,-0.006386113353073597,0.1434229016304016,0.0,0.0,0.8,-0.599083423614502,-1.0114578008651733,-1.614040493965149,5
0.40280652046203613,-0.01903163455426693,-0.008641565218567848,0.2491157203912735,0.0,0.0,0.8,-0.9158976078033447,-2.728559970855713,-1.7687691450119019,5
0.5050201416015625,-0.024273239076137543,-0.009930003434419632,0.37670087814331055,0.0,0.0,0.8,-1.2721143960952759,-3.153857946395874,-1.6993244886398315,5
0.6055757999420166,-0.023039842024445534,-0.009788456372916698,0.49026116728782654,0.0,0.0,0.8,-1.0724620819091797,-3.049586057662964,-1.5103676319122314,5
0.7062039375305176,-0.017648590728640556,-0.00825155433267355,0.5887396335601807,0.0,0.0,0.8,-1.061598300933838,-1.95492422580719,-1.2774951457977295,5
1.008378505706787,0.009981755167245865,-0.003954456187784672,0.7733321189880371,0.0,0.0,0.8,0.12047471106052399,1.2114272117614746,-0.8457163572311401,5
1.109325885772705,0.01722734421491623,-0.0029171211645007133,0.8047555685043335,0.0,0.0,0.8,0.2587875425815582,1.7923898696899414,-0.7771157622337341,5
1.2102017402648926,0.021367955952882767,-0.0030765871051698923,0.8241493105888367,0.0,0.0,0.8,0.2909298837184906,2.2899370193481445,2.6324303150177,5
1.3110435009002686,0.020111074671149254,-0.004808233119547367,0.8386155962944031,0.0,0.0,0.8,-0.4761776030063629,2.3327760696411133,16.55202865600586,5
1.4114065170288086,0.015307878144085407,-0.007717342581599951,0.8544387817382812,0.0,0.0,0.8,-0.6111718416213989,0.8122745156288147,30.187641143798828,5
1.5120925903320312,0.009501787833869457,-0.010599304921925068,0.8697564005851746,0.0,0.0,0.8,-0.6361606121063232,-0.31501466035842896,44.096160888671875,5
1.6126494407653809,0.0043099187314510345,-0.012053042650222778,0.8831886649131775,0.0,0.0,0.8,-0.037255752831697464,-1.086120843887329,56.65520095825195,5
1.7130568027496338,0.0014480239478871226,-0.010845627635717392,0.8926701545715332,0.0,0.0,0.8,0.5329417586326599,-1.4606225490570068,65.01469421386719,5
2.2153241634368896,0.004923016764223576,0.02085261046886444,0.8832866549491882,0.1,0.29389262614623657,0.8,0.19597211480140686,0.6821210980415344,74.52099609375,5
2.315751075744629,0.006281498819589615,0.027575954794883728,0.8821296691894531,0.1,0.29389262614623657,0.8,0.46120139956474304,-3.1709675788879395,74.07489776611328,5
2.416409730911255,0.008963166736066341,0.0381520576775074,0.8821110129356384,0.1,0.29389262614623657,0.8,0.3933730721473694,-4.775479316711426,73.21553802490234,5
2.5180091857910156,0.0152902752161026,0.05849369987845421,0.881995439529419,0.1,0.29389262614623657,0.8,0.4665680229663849,-7.342560768127441,71.87156677246094,5
2.618306875228882,0.025602424517273903,0.08839969336986542,0.8803541660308838,0.1,0.29389262614623657,0.8,0.37430664896965027,-6.259232521057129,70.92200469970703,5
2.718735456466675,0.039385247975587845,0.1263195276260376,0.8775484561920166,0.1,0.29389262614623657,0.8,0.20072786509990692,-3.1206443309783936,70.42003631591797,5
3.0203731060028076,0.08452001959085464,0.2436409890651703,0.8733658790588379,0.15000000000000002,0.4045084971874737,0.8,-0.18591618537902832,4.734442710876465,70.54386901855469,5
3.1207640171051025,0.09513837844133377,0.27119672298431396,0.8724017143249512,0.15000000000000002,0.4045084971874737,0.8,-0.2219727635383606,4.964113712310791,70.13885498046875,5
3.2213828563690186,0.10290173441171646,0.2923804521560669,0.8712694048881531,0.15000000000000002,0.4045084971874737,0.8,0.08193577826023102,1.3354651927947998,68.09092712402344,5
3.3218491077423096,0.10892605036497116,0.30918779969215393,0.8699541687965393,0.15000000000000002,0.4045084971874737,0.8,0.22088375687599182,0.28574150800704956,66.64419555664062,5
3.42224383354187,0.11563897877931595,0.32752344012260437,0.8679196834564209,0.15000000000000002,0.4045084971874737,0.8,0.21172375977039337,0.007579558528959751,65.48905181884766,5
3.5228450298309326,0.12219515442848206,0.34419023990631104,0.865546464920044,0.15000000000000002,0.4045084971874737,0.8,0.2513132691383362,0.1493394374847412,64.84778594970703,5
3.824190378189087,0.14147700369358063,0.3877193033695221,0.8617310523986816,0.2,0.47552825814757677,0.8,0.11947496980428696,1.821566104888916,64.27273559570312,5
3.924727439880371,0.14613722264766693,0.39749398827552795,0.8612198829650879,0.2,0.47552825814757677,0.8,0.12903626263141632,1.8055390119552612,63.677398681640625,5
4.025295257568359,0.15080620348453522,0.40676623582839966,0.860741913318634,0.2,0.47552825814757677,0.8,0.3272985517978668,-1.059927225112915,58.30635070800781,5
4.1257243156433105,0.15673518180847168,0.4174690544605255,0.8601170182228088,0.2,0.47552825814757677,0.8,0.23461808264255524,-1.1708197593688965,53.56218338012695,5
4.226104021072388,0.1635417640209198,0.42799171805381775,0.8593172430992126,0.2,0.47552825814757677,0.8,0.11433885246515274,-0.6935060620307922,50.243980407714844,5
4.327843427658081,0.17083659768104553,0.4382815957069397,0.8581957221031189,0.2,0.47552825814757677,0.8,0.1204177513718605,-0.11440873146057129,48.173980712890625,5
4.630140066146851,0.19404944777488708,0.46822524070739746,0.8529389500617981,0.25,0.5,0.8,0.12034888565540314,1.5901672840118408,45.83269500732422,5
4.730716943740845,0.19884513318538666,0.4740031957626343,0.8517470359802246,0.25,0.5,0.8,0.20425665378570557,1.6697648763656616,44.9798469543457,5
4.8312530517578125,0.20291109383106232,0.47878944873809814,0.8520804047584534,0.25,0.5,0.8,0.6924262046813965,-0.2073403149843216,32.54929733276367,5
4.931616306304932,0.20847733318805695,0.48339956998825073,0.8540962338447571,0.25,0.5,0.8,0.4092561602592468,-0.8653157353401184,19.633747100830078,5
5.032014608383179,0.21566729247570038,0.4869089424610138,0.8557524681091309,0.25,0.5,0.8,0.320829302072525,-0.859346330165863,10.684313774108887,5
5.132418394088745,0.2232869267463684,0.48848846554756165,0.8558200597763062,0.25,0.5,0.8,0.1573743224143982,-0.2329425811767578,5.001723289489746,5
5.433593511581421,0.24213236570358276,0.486066609621048,0.8470251560211182,0.30000000000000004,0.47552825814757677,0.8,-0.25371867418289185,0.7312672138214111,-1.0508462190628052,5
5.534373760223389,0.24624575674533844,0.4844115376472473,0.843583881855011,0.30000000000000004,0.47552825814757677,0.8,-0.47267457842826843,0.7650629878044128,-2.0786020755767822,5
5.634786128997803,0.2504996359348297,0.48310840129852295,0.8423676490783691,0.30000000000000004,0.47552825814757677,0.8,-0.1521797478199005,-0.8798649311065674,-14.726877212524414,5
5.735633134841919,0.25637340545654297,0.4813777506351471,0.8440514206886292,0.30000000000000004,0.47552825814757677,0.8,-0.4787657558917999,-0.9115733504295349,-27.402740478515625,5
5.836328983306885,0.2625669240951538,0.47875410318374634,0.8457891345024109,0.30000000000000004,0.47552825814757677,0.8,-0.34405091404914856,-0.6407669186592102,-36.322628021240234,5
6.138187408447266,0.278754860162735,0.46771568059921265,0.8411921262741089,0.35000000000000003,0.4045084971874737,0.8,-0.21574153006076813,0.6846070885658264,-46.94521713256836,5
6.238558292388916,0.2814275622367859,0.4646475315093994,0.837692141532898,0.35000000000000003,0.4045084971874737,0.8,-0.24620205163955688,0.7432612180709839,-48.06695556640625,5
6.339008569717407,0.28436318039894104,0.461296021938324,0.8343769907951355,0.35000000000000003,0.4045084971874737,0.8,-0.1869809478521347,-2.0798957347869873,-53.716373443603516,5
6.439623117446899,0.2889147996902466,0.4556025266647339,0.8328983783721924,0.35000000000000003,0.4045084971874737,0.8,-0.582624077796936,-2.0666115283966064,-58.50435256958008,5
6.740824460983276,0.3115255832672119,0.4281524419784546,0.8312714099884033,0.4,0.2938926261462366,0.8,-0.36366644501686096,0.20935697853565216,-64.78990173339844,5
7.042011499404907,0.33526602387428284,0.395997554063797,0.8264099359512329,0.45,0.15450849718747375,0.8,-0.14364153146743774,-2.3164873123168945,-70.1094970703125,5
7.142375946044922,0.34354302287101746,0.3806097209453583,0.8252742886543274,0.45,0.15450849718747375,0.8,-0.1485009342432022,-1.7147843837738037,-71.4690170288086,5
7.24276328086853,0.35269036889076233,0.3608711063861847,0.8239825963973999,0.45,0.15450849718747375,0.8,-0.1316128671169281,-5.051361083984375,-73.28677368164062,5
7.343634128570557,0.3633038103580475,0.3346293866634369,0.8227645754814148,0.45,0.15450849718747375,0.8,-0.4676579535007477,-4.103704929351807,-74.5618896484375,5
7.443997621536255,0.37373289465904236,0.30627354979515076,0.8220893144607544,0.45,0.15450849718747375,0.8,-0.351756751537323,-2.611642837524414,-75.2640380859375,5
7.544604539871216,0.3872039318084717,0.268659770488739,0.8214479684829712,0.45,0.15450849718747375,0.8,-0.2641713619232178,-0.580781102180481,-75.52178192138672,5
7.645485877990723,0.39872345328330994,0.23472602665424347,0.8205034732818604,0.45,0.15450849718747375,0.8,-0.28545597195625305,2.171809434890747,-75.51038360595703,5
